WordCounter 1Nephi.txt
youll => 24
words => 24
week => 24
ten => 24
sorry => 24
set => 24
passed => 24
move => 24
match => 24
heart => 24
giant => 24
feeling => 24
Look => 24
Flamel => 24
world => 23
wont => 23
twins => 23
staring => 23
somewhere => 23
parents => 23
note => 23
library => 23
except => 23
empty => 23
either => 23
does => 23
dead => 23
catch => 23
cat => 23
castle => 23
began => 23
arms => 23
One => 23
Norbert => 23
Granger => 23
Dudleys => 23
youve => 22
those => 22
theres => 22
students => 22
strange => 22
stone => 22
someone => 22
reason => 22
rather => 22
noise => 22
moved => 22
far => 22
dog => 22
common => 22
class => 22
book => 22
blood => 22
between => 22
answer => 22
Quirrells => 22
Muggle => 22
Goyle => 22
Come => 22
wizards => 21
watched => 21
talk => 21
such => 21
street => 21
since => 21
pointed => 21
nice => 21
muttered => 21
mouth => 21
legs => 21
isnt => 21
held => 21
hardly => 21
dropped => 21
cupboard => 21
believe => 21
asleep => 21
Weve => 21
Two => 21
Hed => 21
Crabbe => 21
use => 20
unicorn => 20
tonight => 20
together => 20
stay => 20
start => 20
speak => 20
pale => 20
owls => 20
managed => 20
letters => 20
knows => 20
idea => 20
huge => 20
horrible => 20
gotten => 20
glass => 20
gasped => 20
forget => 20
followed => 20
finally => 20
feel => 20
fast => 20
famous => 20
different => 20
ceiling => 20
anyway => 20
alone => 20
Whats => 20
Theres => 20
Ronan => 20
My => 20
For => 20
Flitwick => 20
word => 19
weve => 19
waiting => 19
wait => 19
teachers => 19
stupid => 19
spoke => 19
smiling => 19
safe => 19
ran => 19
raised => 19
pleased => 19
opened => 19
met => 19
havent => 19
game => 19
exactly => 19
cup => 19
close => 19
car => 19
arm => 19
That => 19
Rons => 19
Quaffle => 19
Muggles => 19
Just => 19
Good => 19
Everyone => 19
Are => 19
After => 19
wrong => 18
woman => 18
whats => 18
watching => 18
watch => 18
usual => 18
turn => 18
times => 18
telling => 18
stepped => 18
sound => 18
sleep => 18
shook => 18
seven => 18
seat => 18
making => 18
loudly => 18
leave => 18
knocked => 18
kill => 18
hut => 18
hope => 18
home => 18
heads => 18
given => 18
dragons => 18
don => 18
died => 18
bright => 18
boys => 18
Where => 18
THE => 18
Snitch => 18
See => 18
Seamus => 18
Potters => 18
On => 18
Ollivander => 18
Firenze => 18
Dark => 18
An => 18
won => 17
wearing => 17
understand => 17
threw => 17
third => 17
taking => 17
stand => 17
snake => 17
slowly => 17
sit => 17
sign => 17
send => 17
scar => 17
run => 17
realized => 17
pointing => 17
pocket => 17
please => 17
play => 17
pain => 17
neck => 17
money => 17
lay => 17
however => 17
forgotten => 17
field => 17
crowd => 17
call => 17
brought => 17
arrived => 17
allowed => 17
Thousand => 17
Go => 17
Every => 17
Do => 17
CHAPTER => 17
youd => 16
walls => 16
used => 16
toad => 16
terrible => 16
supposed => 16
showed => 16
shop => 16
sent => 16
seem => 16
seconds => 16
pushed => 16
platform => 16
picked => 16
pair => 16
near => 16
leg => 16
disappeared => 16
dear => 16
became => 16
above => 16
Youre => 16
Sorcerers => 16
Privet => 16
Nimbus => 16
Gryffindors => 16
Fang => 16
Dumbledores => 16
Drive => 16
yelled => 15
wide => 15
twelve => 15
turning => 15
trees => 15
thinking => 15
themselves => 15
stuff => 15
shut => 15
shoulder => 15
secret => 15
others => 15
number => 15
meet => 15
low => 15
learn => 15
late => 15
lamp => 15
important => 15
glasses => 15
ghost => 15
free => 15
fifty => 15
fact => 15
doors => 15
climbed => 15
chamber => 15
breath => 15
angry => 15
also => 15
ahead => 15
afternoon => 15
Slytherins => 15
Right => 15
Piers => 15
Nicolas => 15
Nevilles => 15
Malfoys => 15
Hufflepuff => 15
Hall => 15
Even => 15
Bane => 15
yourself => 14
wondered => 14
wild => 14
twice => 14
turban => 14
tree => 14
today => 14
tiny => 14
thick => 14
tea => 14
tail => 14
swung => 14
sudden => 14
spell => 14
sister => 14
silence => 14
running => 14
purple => 14
portrait => 14
point => 14
playing => 14
pink => 14
nine => 14
nervous => 14
nearer => 14
minute => 14
matter => 14
mail => 14
mad => 14
loud => 14
liked => 14
leapt => 14
kitchen => 14
killed => 14
jumped => 14
invisibility => 14
instead => 14
hurt => 14
hurried => 14
having => 14
guarding => 14
friends => 14
flying => 14
fingers => 14
evening => 14
eleven => 14
deep => 14
bet => 14
bent => 14
Your => 14
Yeah => 14
Three => 14
Theyre => 14
London => 14
Flint => 14
Charlie => 14
worry => 13
walking => 13
upstairs => 13
staircase => 13
smiled => 13
smile => 13
sky => 13
six => 13
shed => 13
seized => 13
screamed => 13
scared => 13
ready => 13
quietly => 13
quiet => 13
questions => 13
practice => 13
pile => 13
paper => 13
package => 13
ones => 13
odd => 13
nasty => 13
middle => 13
lucky => 13
lose => 13
hour => 13
hit => 13
grounds => 13
gray => 13
foot => 13
follow => 13
expelled => 13
expect => 13
eh => 13
direction => 13
die => 13
cart => 13
carefully => 13
brooms => 13
broken => 13
break => 13
body => 13
birthday => 13
aunt => 13
apart => 13
ago => 13
added => 13
Seeker => 13
Scabbers => 13
Potions => 13
Never => 13
Mom => 13
Magic => 13
Hedwig => 13
Bludgers => 13
worse => 12
wondering => 12
walk => 12
true => 12
tower => 12
tall => 12
somehow => 12
smell => 12
sir => 12
show => 12
sharp => 12
shaking => 12
several => 12
says => 12
real => 12
pull => 12
possible => 12
path => 12
lying => 12
live => 12
line => 12
leaving => 12
leaned => 12
known => 12
knees => 12
key => 12
hung => 12
hole => 12
heavy => 12
happy => 12
hanging => 12
grabbed => 12
forehead => 12
flew => 12
finished => 12
faces => 12
eye => 12
expected => 12
em => 12
easy => 12
ears => 12
crate => 12
classroom => 12
case => 12
card => 12
buy => 12
brothers => 12
blue => 12
beard => 12
ball => 12
arent => 12
appeared => 12
anythin => 12
With => 12
Were => 12
Weasleys => 12
Their => 12
Sir => 12
Pomfrey => 12
Norris => 12
Hermiones => 12
Griphook => 12
Got => 12
Er => 12
worried => 11
witch => 11
weeks => 11
wed => 11
usually => 11
touch => 11
story => 11
step => 11
steal => 11
spotted => 11
spent => 11
soon => 11
shot => 11
shock => 11
rose => 11
rolled => 11
rock => 11
racing => 11
oclock => 11
obviously => 11
nervously => 11
maybe => 11
listening => 11
listen => 11
lessons => 11
leaves => 11
least => 11
landed => 11
inches => 11
hold => 11
happen => 11
goes => 11
glad => 11
furiously => 11
friend => 11
fat => 11
families => 11
explain => 11
edge => 11
difficult => 11
decided => 11
days => 11
dare => 11
dad => 11
cried => 11
crept => 11
coat => 11
closer => 11
clapped => 11
chess => 11
changed => 11
chance => 11
burst => 11
broke => 11
breakfast => 11
bottle => 11
balls => 11
Very => 11
Vernons => 11
Something => 11
Perhaps => 11
Of => 11
Nothing => 11
Hooch => 11
Cauldron => 11
Anyway => 11
Ah => 11
written => 10
working => 10
woke => 10
windows => 10
waved => 10
uncle => 10
umbrella => 10
twenty => 10
tomorrow => 10
throwing => 10
thin => 10
television => 10
teacher => 10
sweater => 10
surprise => 10
station => 10
starting => 10
sounded => 10
sofa => 10
slipped => 10
size => 10
single => 10
shouldnt => 10
save => 10
row => 10
remembered => 10
realize => 10
question => 10
probably => 10
presents => 10
powerful => 10
power => 10
pockets => 10
plant => 10
outta => 10
normal => 10
nodded => 10
narrow => 10
myself => 10
mistake => 10
may => 10
luck => 10
locked => 10
lock => 10
living => 10
less => 10
learned => 10
knowing => 10
kind => 10
keeping => 10
joined => 10
jerked => 10
invisible => 10
interesting => 10
ice => 10
hundreds => 10
horror => 10
hoping => 10
holidays => 10
hidden => 10
hell => 10
headed => 10
goblin => 10
girl => 10
food => 10
flat => 10
fall => 10
entrance => 10
eat => 10
earth => 10
during => 10
dream => 10
dormitory => 10
doesnt => 10
dangerous => 10
corridors => 10
clearly => 10
clearing => 10
chair => 10
carrying => 10
carried => 10
careful => 10
busy => 10
business => 10
bought => 10
boat => 10
bin => 10
barrier => 10
bag => 10
baby => 10
agreed => 10
Youve => 10
Youll => 10
To => 10
People => 10
Or => 10
Only => 10
Lee => 10
Leaky => 10
Is => 10
Fat => 10
Draco => 10
Did => 10
Chocolate => 10
Cant => 10
Can => 10
young => 9
wind => 9
win => 9
whether => 9
water => 9
wands => 9
wake => 9
underneath => 9
twin => 9
trunk => 9
trapdoor => 9
tight => 9
term => 9
teeth => 9
studying => 9
stuck => 9
storm => 9
steps => 9
stars => 9
stands => 9
stairs => 9
son => 9
slid => 9
silent => 9
rules => 9
reminded => 9
relief => 9
pulling => 9
potion => 9
pieces => 9
piece => 9
parchment => 9
ordinary => 9
opposite => 9
noticing => 9
none => 9
news => 9
needed => 9
lips => 9
lead => 9
laughed => 9
knock => 9
jump => 9
job => 9
indeed => 9
hours => 9
hated => 9
handed => 9
giving => 9
gets => 9
furious => 9
footsteps => 9
following => 9
fight => 9
exams => 9
envelope => 9
egg => 9
eating => 9
ear => 9
drink => 9
drew => 9
death => 9
crash => 9
covered => 9
compartment => 9
change => 9
brother => 9
box => 9
bowed => 9
am => 9
ages => 9
afraid => 9
Whos => 9
Ravenclaw => 9
P => 9
Nearly => 9
Miss => 9
Jordan => 9
High => 9
Halloween => 9
Get => 9
Dean => 9
Charlies => 9
Bludger => 9
Albus => 9
About => 9
worth => 8
wooden => 8
wished => 8
wing => 8
whisper => 8
waving => 8
warning => 8
warned => 8
wanting => 8
vault => 8
twisted => 8
truth => 8
trolls => 8
trembling => 8
toilet => 8
terrified => 8
swallowed => 8
summer => 8
suggested => 8
stool => 8
stick => 8
spot => 8
sped => 8
snarled => 8
simply => 8
sighed => 8
shows => 8
shes => 8
rushed => 8
reflection => 8
prefect => 8
person => 8
passageway => 8
parcel => 8
often => 8
notice => 8
nostrils => 8
names => 8
moving => 8
motorcycle => 8
mention => 8
meant => 8
marched => 8
marble => 8
loads => 8
lived => 8
lit => 8
led => 8
laughing => 8
knocking => 8
keys => 8
jus => 8
interested => 8
hurry => 8
herself => 8
hate => 8
handle => 8
halfway => 8
haired => 8
grass => 8
golden => 8
girls => 8
fun => 8
forbidden => 8
fly => 8
fear => 8
faded => 8
facing => 8
faced => 8
drop => 8
dogs => 8
dinner => 8
desperate => 8
damp => 8
cut => 8
crying => 8
cry => 8
couple => 8
clothes => 8
chessmen => 8
care => 8
brown => 8
breaking => 8
branches => 8
bottom => 8
become => 8
awake => 8
asking => 8
alive => 8
Yet => 8
While => 8
Was => 8
Up => 8
Thanks => 8
Someone => 8
Some => 8
Shut => 8
Remembrall => 8
Next => 8
Maybe => 8
Magical => 8
Longbottom => 8
Keeper => 8
Have => 8
Give => 8
Don => 8
Could => 8
Chasers => 8
Arts => 8
zoo => 7
yours => 7
yeah => 7
wrapped => 7
worked => 7
wonder => 7
witches => 7
whatever => 7
ways => 7
wants => 7
wandering => 7
waited => 7
visit => 7
unless => 7
touched => 7
ticket => 7
thirteen => 7
thinks => 7
theyll => 7
thanks => 7
tears => 7
t => 7
swooped => 7
sweets => 7
surprised => 7
summat => 7
study => 7
strode => 7
stranger => 7
stayed => 7
sprang => 7
special => 7
sparks => 7
sounding => 7
somethin => 7
solid => 7
snout => 7
slightly => 7
slammed => 7
silently => 7
sick => 7
showing => 7
shoulders => 7
shops => 7
shocked => 7
sharply => 7
shall => 7
shake => 7
shadows => 7
seems => 7
seats => 7
sea => 7
safely => 7
roll => 7
road => 7
quills => 7
proud => 7
properly => 7
pressed => 7
players => 7
piled => 7
perhaps => 7
peered => 7
passing => 7
particularly => 7
packed => 7
oh => 7
notes => 7
noses => 7
newspaper => 7
neither => 7
needs => 7
muttering => 7
mustve => 7
murmured => 7
midnight => 7
midair => 7
means => 7
lots => 7
looks => 7
list => 7
lesson => 7
lemon => 7
knight => 7
kicked => 7
joke => 7
ignored => 7
hot => 7
homework => 7
hissed => 7
higher => 7
hiding => 7
hang => 7
guard => 7
grunted => 7
growled => 7
gotta => 7
goblins => 7
goal => 7
force => 7
flash => 7
finding => 7
filled => 7
figure => 7
feather => 7
feast => 7
fathers => 7
excellent => 7
entered => 7
eagerly => 7
dungeons => 7
dressed => 7
darkness => 7
crossed => 7
clutching => 7
club => 7
clicked => 7
clear => 7
clean => 7
chuckled => 7
cheer => 7
certainly => 7
centaur => 7
cauldron => 7
cats => 7
cake => 7
bye => 7
broomsticks => 7
brave => 7
bottles => 7
boats => 7
binoculars => 7
bacon => 7
attention => 7
armor => 7
anywhere => 7
anymore => 7
angrily => 7
although => 7
Voldemorts => 7
Sorting => 7
Sorry => 7
Smelting => 7
Saturday => 7
Once => 7
OUT => 7
Ministry => 7
Lily => 7
Lets => 7
Lady => 7
Hell => 7
First => 7
Finnigan => 7
Diagon => 7
By => 7
Alley => 7
youngest => 6
yesterday => 6
yellow => 6
wrist => 6
wonderful => 6
warm => 6
view => 6
uniform => 6
trust => 6
trophy => 6
training => 6
tired => 6
thrown => 6
thousands => 6
thirty => 6
theyve => 6
telephone => 6
teams => 6
teach => 6
tables => 6
stunned => 6
struck => 6
stretched => 6
stomach => 6
split => 6
speeding => 6
speed => 6
soft => 6
soccer => 6
shivered => 6
shelves => 6
scarlet => 6
sausages => 6
rule => 6
rid => 6
return => 6
repeated => 6
relieved => 6
rat => 6
rang => 6
quick => 6
quarters => 6
posts => 6
possession => 6
poor => 6
platforms => 6
plates => 6
planets => 6
pinned => 6
pig => 6
perfect => 6
peering => 6
panted => 6
pack => 6
overhead => 6
older => 6
nothin => 6
nor => 6
nobody => 6
nearest => 6
mustache => 6
mountain => 6
mothers => 6
moonlight => 6
moon => 6
moaned => 6
lurking => 6
lumpy => 6
lightning => 6
lie => 6
leading => 6
laughter => 6
laugh => 6
lake => 6
join => 6
itself => 6
imagine => 6
hurrying => 6
human => 6
howling => 6
houses => 6
hospital => 6
hoops => 6
hide => 6
hasnt => 6
harder => 6
grown => 6
grin => 6
ghosts => 6
gettin => 6
gently => 6
garden => 6
flute => 6
floating => 6
flames => 6
fixed => 6
fighting => 6
favorite => 6
fallen => 6
extra => 6
excitedly => 6
exam => 6
evil => 6
er => 6
emerald => 6
easily => 6
drove => 6
drills => 6
dragged => 6
doorway => 6
dived => 6
dive => 6
difference => 6
desk => 6
darkly => 6
crack => 6
courage => 6
control => 6
computer => 6
completely => 6
cleared => 6
classes => 6
clambered => 6
chocolate => 6
chest => 6
cheers => 6
cheering => 6
board => 6
blew => 6
blankets => 6
beneath => 6
backward => 6
afford => 6
Youd => 6
Yer => 6
Yeh => 6
Woods => 6
Wizards => 6
Vol => 6
These => 6
Table => 6
Stones => 6
Please => 6
Patil => 6
Out => 6
OF => 6
Nah => 6
Mirror => 6
McGonagalls => 6
Listen => 6
Let => 6
Knuts => 6
Kings => 6
Keep => 6
History => 6
H => 6
From => 6
Frogs => 6
Flavor => 6
Five => 6
Erised => 6
Dunno => 6
Cross => 6
Bloody => 6
Before => 6
Beans => 6
Be => 6
Another => 6
yourselves => 5
yell => 5
yehve => 5
wore => 5
wizarding => 5
wish => 5
winning => 5
winked => 5
wings => 5
whod => 5
whistle => 5
wherever => 5
weak => 5
warmth => 5
voices => 5
vanished => 5
useful => 5
upset => 5
unwrapped => 5
unusual => 5
twitched => 5
trash => 5
town => 5
towering => 5
tightly => 5
throat => 5
thank => 5
tapped => 5
sun => 5
streaked => 5
strangely => 5
sticks => 5
stare => 5
squinting => 5
sprinted => 5
speaking => 5
sometimes => 5
socks => 5
slithering => 5
skin => 5
shrieked => 5
short => 5
sheets => 5
share => 5
scrambled => 5
saved => 5
sank => 5
sandwiches => 5
s => 5
rob => 5
roast => 5
reckon => 5
reading => 5
putting => 5
purpose => 5
proper => 5
pretty => 5
pretending => 5
present => 5
prefects => 5
possibly => 5
pop => 5
plastic => 5
places => 5
pick => 5
photographs => 5
perfectly => 5
peoples => 5
panic => 5
p => 5
opinion => 5
office => 5
nerve => 5
neat => 5
mysterious => 5
music => 5
mumbled => 5
mum => 5
mood => 5
miserably => 5
mine => 5
minds => 5
miles => 5
meeting => 5
mark => 5
lower => 5
losing => 5
locker => 5
lines => 5
lies => 5
leaning => 5
kid => 5
joking => 5
involved => 5
impressed => 5
imagining => 5
ill => 5
hurtled => 5
hungry => 5
helped => 5
happily => 5
happens => 5
handkerchief => 5
halt => 5
groaned => 5
grinned => 5
grew => 5
greatest => 5
grab => 5
glittering => 5
gang => 5
gamekeeper => 5
frog => 5
frightened => 5
friendly => 5
forever => 5
forced => 5
fine => 5
feathers => 5
faster => 5
fangs => 5
faint => 5
eyed => 5
exploded => 5
explained => 5
enormous => 5
enchantments => 5
eight => 5
eggs => 5
eaten => 5
delighted => 5
daylight => 5
curse => 5
curiously => 5
curious => 5
crossbow => 5
contact => 5
complained => 5
complain => 5
collapsed => 5
coins => 5
closed => 5
cloaks => 5
clapping => 5
celebrating => 5
cause => 5
carry => 5
cards => 5
cakes => 5
bundle => 5
bronze => 5
bringing => 5
breathing => 5
breathe => 5
boots => 5
blinked => 5
bits => 5
birds => 5
bike => 5
bewitched => 5
below => 5
bellowed => 5
believed => 5
bedroom => 5
becoming => 5
bear => 5
beaming => 5
bathroom => 5
barked => 5
barely => 5
bald => 5
badly => 5
archway => 5
anxiously => 5
animals => 5
age => 5
adventure => 5
abou => 5
YOU => 5
Which => 5
Wheres => 5
Welcome => 5
Use => 5
Through => 5
Ten => 5
Students => 5
Stop => 5
Snare => 5
Should => 5
Severus => 5
Section => 5
Romania => 5
Restricted => 5
Nobody => 5
Mars => 5
Marcus => 5
Make => 5
Like => 5
James => 5
Inside => 5
Hey => 5
Herbology => 5
Headless => 5
Had => 5
HIM => 5
Ginny => 5
Follow => 5
Filchs => 5
Figg => 5
Elixir => 5
Dyou => 5
Dragon => 5
Didnt => 5
Devils => 5
Curse => 5
Chaser => 5
Baron => 5
Anyone => 5
younger => 4
writing => 4
wouldn => 4
worst => 4
wood => 4
woken => 4
wiping => 4
wildly => 4
whos => 4
whispering => 4
whipped => 4
wet => 4
werewolf => 4
wave => 4
warn => 4
unwrap => 4
unpleasant => 4
unicorns => 4
twitching => 4
trunks => 4
trip => 4
tore => 4
toppled => 4
toast => 4
thundered => 4
throw => 4
threatening => 4
temper => 4
taught => 4
tapping => 4
tape => 4
takin => 4
tabby => 4
swooping => 4
sweet => 4
suspected => 4
suit => 4
suggest => 4
stumbled => 4
struggling => 4
struggled => 4
strongly => 4
sticking => 4
stern => 4
staying => 4
stamp => 4
squeezed => 4
squeaked => 4
squashy => 4
spiral => 4
spells => 4
sparkling => 4
sorts => 4
softly => 4
sobbed => 4
sniffed => 4
sneaking => 4
snatched => 4
smoke => 4
smelled => 4
sleeve => 4
sixty => 4
sideways => 4
shuffled => 4
shout => 4
shortly => 4
shooting => 4
shone => 4
shiny => 4
shaped => 4
serious => 4
sense => 4
screaming => 4
score => 4
rustling => 4
ruffled => 4
rude => 4
rubbish => 4
rounded => 4
roughly => 4
ropes => 4
roof => 4
roared => 4
ripped => 4
results => 4
reflected => 4
recognized => 4
received => 4
realizing => 4
rattling => 4
rattled => 4
rats => 4
rare => 4
rain => 4
rage => 4
quivering => 4
quill => 4
quicker => 4
queen => 4
punished => 4
protect => 4
problems => 4
problem => 4
poking => 4
plump => 4
player => 4
played => 4
plate => 4
plan => 4
pipe => 4
piercing => 4
phoenix => 4
peculiar => 4
peas => 4
pay => 4
passage => 4
pass => 4
part => 4
pairs => 4
packages => 4
owned => 4
owlery => 4
overcoat => 4
ourselves => 4
ours => 4
ought => 4
orange => 4
offered => 4
obvious => 4
nonsense => 4
nodding => 4
nerves => 4
necks => 4
mystry => 4
movements => 4
months => 4
month => 4
moments => 4
mom => 4
mixture => 4
mixed => 4
missing => 4
missed => 4
miss => 4
merrily => 4
mentioned => 4
meanwhile => 4
marks => 4
map => 4
manage => 4
lookin => 4
lives => 4
lights => 4
lift => 4
lets => 4
leather => 4
learning => 4
lap => 4
knowin => 4
knee => 4
kitchens => 4
kick => 4
jet => 4
itll => 4
interest => 4
ink => 4
ing => 4
incredible => 4
impossible => 4
immediately => 4
horse => 4
hoped => 4
hooded => 4
honestly => 4
hissing => 4
heavily => 4
hearts => 4
happening => 4
hamburger => 4
hairy => 4
grubby => 4
gonna => 4
gloomy => 4
glinting => 4
glared => 4
glancing => 4
gives => 4
freckles => 4
frantically => 4
forgive => 4
foolish => 4
fool => 4
folk => 4
fluttering => 4
fluttered => 4
floors => 4
flooded => 4
flick => 4
flashed => 4
fitted => 4
fireplace => 4
finds => 4
fierce => 4
fault => 4
fair => 4
eyebrows => 4
extremely => 4
excuse => 4
excitement => 4
excited => 4
everywhere => 4
ends => 4
emptied => 4
early => 4
dying => 4
dry => 4
drive => 4
drinking => 4
dreamed => 4
drawing => 4
downstairs => 4
doubt => 4
dodged => 4
distant => 4
distance => 4
dirty => 4
didn => 4
detention => 4
desperately => 4
delicious => 4
deeply => 4
deeper => 4
decide => 4
curtains => 4
cursed => 4
crunching => 4
crowded => 4
cross => 4
crashed => 4
country => 4
counter => 4
counted => 4
confused => 4
complete => 4
coldly => 4
clutched => 4
clock => 4
chosen => 4
choice => 4
cheek => 4
championship => 4
centaurs => 4
casually => 4
cannot => 4
candy => 4
calm => 4
cage => 4
bursting => 4
bring => 4
brilliant => 4
brightly => 4
braver => 4
brass => 4
brandy => 4
bowl => 4
bound => 4
bolt => 4
bobbing => 4
boa => 4
blond => 4
blocked => 4
blinking => 4
blame => 4
bite => 4
beside => 4
beautiful => 4
beat => 4
battered => 4
bathrobe => 4
bat => 4
bartender => 4
banquet => 4
bags => 4
award => 4
aside => 4
armchairs => 4
argue => 4
answered => 4
anger => 4
among => 4
amazement => 4
amazed => 4
ajar => 4
addressed => 4
Would => 4
Wizard => 4
Will => 4
Want => 4
Unfortunately => 4
Underground => 4
Transfiguration => 4
Those => 4
Thank => 4
Tell => 4
Stonewall => 4
Still => 4
Stay => 4
Smeltings => 4
Seven => 4
September => 4
Send => 4
Seekers => 4
Parvati => 4
Our => 4
Oliver => 4
Nine => 4
Nick => 4
NOT => 4
Must => 4
Malkins => 4
Lucky => 4
Lord => 4
Little => 4
Life => 4
Johnson => 4
Hurry => 4
However => 4
Hope => 4
Her => 4
Hat => 4
Half => 4
Galleons => 4
GRYFFINDOR => 4
Funny => 4
Frog => 4
Friday => 4
Friar => 4
Famous => 4
Excuse => 4
Defense => 4
Dedalus => 4
Dear => 4
Dad => 4
Course => 4
Charms => 4
Brilliant => 4
Botts => 4
Blimey => 4
Better => 4
Best => 4
Behind => 4
Beaters => 4
Angelina => 4
Although => 4
Ages => 4
Against => 4
yellowish => 3
yehll => 3
yawning => 3
wrestling => 3
wrenched => 3
wound => 3
worrying => 3
women => 3
wishing => 3
wise => 3
wiped => 3
wine => 3
wife => 3
wicked => 3
whose => 3
whistled => 3
wheezing => 3
weighing => 3
weather => 3
wear => 3
wasn => 3
waist => 3
wailed => 3
visited => 3
violet => 3
village => 3
video => 3
vaults => 3
vast => 3
uses => 3
upward => 3
underground => 3
twig => 3
tut => 3
turns => 3
turkey => 3
tucked => 3
trousers => 3
tries => 3
trick => 3
trembled => 3
treacle => 3
traffic => 3
tracks => 3
towered => 3
torn => 3
toadless => 3
ticked => 3
thatll => 3
test => 3
tearing => 3
teapot => 3
tap => 3
tantrum => 3
tank => 3
tallest => 3
talked => 3
swore => 3
swishing => 3
swiftly => 3
sweeping => 3
sweaty => 3
sunlight => 3
sunk => 3
subject => 3
stumped => 3
stuffed => 3
strong => 3
stroked => 3
stretching => 3
strength => 3
strained => 3
stolen => 3
stole => 3
stiffly => 3
steep => 3
steak => 3
statue => 3
starts => 3
stammered => 3
squares => 3
spying => 3
spread => 3
spots => 3
sport => 3
spindly => 3
space => 3
sounds => 3
soul => 3
sorted => 3
sooner => 3
song => 3
somethings => 3
somebody => 3
sold => 3
sobbing => 3
snowy => 3
snow => 3
sneer => 3
smooth => 3
smiles => 3
smallest => 3
smaller => 3
slumped => 3
slow => 3
slot => 3
sloped => 3
sliding => 3
slept => 3
sleepy => 3
sleeping => 3
sleepily => 3
skyward => 3
singing => 3
sing => 3
simple => 3
silvery => 3
silly => 3
silk => 3
sigh => 3
sides => 3
shuddered => 3
shrank => 3
shown => 3
shouting => 3
shelf => 3
shape => 3
shame => 3
shaken => 3
shadow => 3
seventy => 3
seeing => 3
search => 3
scribbled => 3
scream => 3
scratching => 3
scraping => 3
scales => 3
sayin => 3
sausage => 3
sandy => 3
sadly => 3
sad => 3
rumors => 3
rumbling => 3
ruined => 3
ruff => 3
rubbing => 3
rows => 3
robe => 3
roaring => 3
roar => 3
risk => 3
rising => 3
ribs => 3
returned => 3
reptile => 3
report => 3
reminds => 3
remembers => 3
relax => 3
refuse => 3
refereeing => 3
referee => 3
record => 3
recognize => 3
reckons => 3
reach => 3
raising => 3
rabbit => 3
quiver => 3
pushing => 3
pure => 3
punching => 3
pumpkin => 3
puffing => 3
pub => 3
proudly => 3
promised => 3
private => 3
pretended => 3
pretend => 3
practicing => 3
powers => 3
potatoes => 3
postcard => 3
poked => 3
poison => 3
plunged => 3
plain => 3
pillow => 3
pie => 3
petrified => 3
peppermint => 3
penalty => 3
pause => 3
patting => 3
pasty => 3
partner => 3
parking => 3
painful => 3
paid => 3
ordered => 3
order => 3
oldest => 3
okay => 3
oak => 3
nowhere => 3
normally => 3
nighttime => 3
nights => 3
nightmare => 3
neighbors => 3
neednt => 3
mutter => 3
mustnt => 3
muffled => 3
movement => 3
mouthed => 3
mountains => 3
misty => 3
mistaking => 3
mice => 3
metal => 3
mess => 3
meself => 3
mercy => 3
measure => 3
maroon => 3
markings => 3
mans => 3
makes => 3
magical => 3
lunch => 3
lump => 3
lowered => 3
longer => 3
logic => 3
lip => 3
lion => 3
liking => 3
licking => 3
level => 3
lent => 3
leap => 3
lately => 3
laid => 3
knobbly => 3
kiss => 3
keyhole => 3
kettle => 3
keen => 3
jumping => 3
jostled => 3
jaws => 3
jam => 3
jacket => 3
irritably => 3
iron => 3
interrupted => 3
ingredients => 3
impatiently => 3
ignore => 3
idiot => 3
ideas => 3
icy => 3
hummed => 3
humans => 3
hugged => 3
hoarse => 3
hitting => 3
heavens => 3
hats => 3
handing => 3
hairs => 3
guess => 3
guardin => 3
gruffly => 3
growls => 3
gripped => 3
grip => 3
grateful => 3
goodness => 3
goin => 3
glowing => 3
gliding => 3
glided => 3
gleaming => 3
glaring => 3
glanced => 3
glance => 3
gigantic => 3
gathered => 3
games => 3
fudge => 3
frowning => 3
frightening => 3
freezing => 3
frame => 3
foul => 3
fought => 3
fortune => 3
fork => 3
folded => 3
flutter => 3
flushed => 3
flopped => 3
flickering => 3
flicked => 3
fleet => 3
flavor => 3
flaming => 3
fit => 3
fists => 3
fist => 3
firs => 3
firmly => 3
finish => 3
finger => 3
fields => 3
favored => 3
failed => 3
explaining => 3
examined => 3
everythin => 3
everyones => 3
everybody => 3
especially => 3
escape => 3
engine => 3
effort => 3
echoed => 3
easier => 3
earn => 3
earlier => 3
eagle => 3
dungeon => 3
duel => 3
drops => 3
dropping => 3
driven => 3
dreams => 3
drag => 3
dozen => 3
downward => 3
doormat => 3
difficulty => 3
determined => 3
destroyed => 3
demanded => 3
deliver => 3
delight => 3
definitely => 3
deal => 3
deafening => 3
dashing => 3
dashed => 3
daring => 3
dared => 3
dangling => 3
danger => 3
dancing => 3
d => 3
cursing => 3
curled => 3
crumpled => 3
croaked => 3
cream => 3
cover => 3
cousin => 3
countryside => 3
counting => 3
couldve => 3
cost => 3
copying => 3
coolly => 3
cool => 3
constrictor => 3
confusion => 3
concentrate => 3
color => 3
collecting => 3
colder => 3
coats => 3
clouds => 3
closely => 3
climbing => 3
cliff => 3
clever => 3
choked => 3
chicken => 3
cheerfully => 3
cheered => 3
checking => 3
chat => 3
chasing => 3
charm => 3
chalk => 3
chairs => 3
cauldrons => 3
cared => 3
captain => 3
candles => 3
camera => 3
calmly => 3
c => 3
buying => 3
